ID,Type,Status,URL,Notes
2549,Company,In URL file but missing from API,https://mininghub.com/company/selkirk-metals/2549,URL exists but company not found in API response
3369,Company,In URL file but missing from API,https://mininghub.com/company/volt-carbon-technologies-inc/3369,URL exists but company not found in API response
2751,Company,In URL file but missing from API,https://mininghub.com/company/activation-laboratories-ltd/2751,URL exists but company not found in API response
2376,Company,In URL file but missing from API,https://mininghub.com/company/cg-drilling1/2376,URL exists but company not found in API response
3253,Company,In URL file but missing from API,https://mininghub.com/company/new-horizon-metals/3253,URL exists but company not found in API response
4754,Company,In URL file but missing from API,https://mininghub.com/company/britannia-mining-solutions-inc/4754,URL exists but company not found in API response
4813,Company,In URL file but missing from API,https://mininghub.com/company/hytech-drilling-ltd/4813,URL exists but company not found in API response
2733,Company,In URL file but missing from API,https://mininghub.com/company/nevada-select/2733,URL exists but company not found in API response
3131,Company,In URL file but missing from API,https://mininghub.com/company/spotter-global/3131,URL exists but company not found in API response
4692,Company,In URL file but missing from API,https://mininghub.com/company/gempart-nt-pty-ltd/4692,URL exists but company not found in API response
3346,Company,In URL file but missing from API,https://mininghub.com/company/compaia-minera-piuquenes-sa/3346,URL exists but company not found in API response
2378,Company,In URL file but missing from API,https://mininghub.com/company/western-tethyan-resources-ltd/2378,URL exists but company not found in API response
2587,Company,In URL file but missing from API,https://mininghub.com/company/lrh-resources-ltd/2587,URL exists but company not found in API response
2469,Company,In URL file but missing from API,https://mininghub.com/company/legacy-lithium-corp/2469,URL exists but company not found in API response
2928,Company,In URL file but missing from API,https://mininghub.com/company/heli-source/2928,URL exists but company not found in API response
1077,Company,In URL file but missing from API,https://mininghub.com/company/eon-lithium-corp/1077,URL exists but company not found in API response
4580,Company,In URL file but missing from API,https://mininghub.com/company/aem/4580,URL exists but company not found in API response
5420,Company,In URL file but missing from API,https://mininghub.com/company/highscore-pty-ltd/5420,URL exists but company not found in API response
1299,Company,In URL file but missing from API,https://mininghub.com/company/evolution-global-frontier-ventures-corp/1299,URL exists but company not found in API response
4709,Company,In URL file but missing from API,https://mininghub.com/company/wijoyo-family/4709,URL exists but company not found in API response
5614,Company,In URL file but missing from API,https://mininghub.com/company/bluebird-mining-ventures-ltd/5614,URL exists but company not found in API response
3184,Company,In URL file but missing from API,https://mininghub.com/company/woolpert/3184,URL exists but company not found in API response
2793,Company,In URL file but missing from API,https://mininghub.com/company/boretek-bolkom-spa/2793,URL exists but company not found in API response
5406,Company,In URL file but missing from API,https://mininghub.com/company/goldbridge-sl-pty-ltd/5406,URL exists but company not found in API response
1430,Company,In URL file but missing from API,https://mininghub.com/company/jade-leader-corp/1430,URL exists but company not found in API response
3042,Company,In URL file but missing from API,https://mininghub.com/company/nova-mining-exploration-solutions/3042,URL exists but company not found in API response
3637,Company,In URL file but missing from API,https://mininghub.com/company/friesen-drillers-ltd/3637,URL exists but company not found in API response
4879,Company,In URL file but missing from API,https://mininghub.com/company/kooky-resources/4879,URL exists but company not found in API response
5175,Company,In URL file but missing from API,https://mininghub.com/company/zenviro-consulting/5175,URL exists but company not found in API response
4553,Company,In URL file but missing from API,https://mininghub.com/company/sweetwater-royalties-llc/4553,URL exists but company not found in API response
3601,Company,In URL file but missing from API,https://mininghub.com/company/raptor-resources-limited/3601,URL exists but company not found in API response
4652,Company,In URL file but missing from API,https://mininghub.com/company/axel-ree-limited/4652,URL exists but company not found in API response
4967,Company,In URL file but missing from API,https://mininghub.com/company/kennecott-exploration-company/4967,URL exists but company not found in API response
1152,Company,In URL file but missing from API,https://mininghub.com/company/black-iron-inc/1152,URL exists but company not found in API response
4901,Company,In URL file but missing from API,https://mininghub.com/company/2628860-ontario-ltd/4901,URL exists but company not found in API response
4839,Company,In URL file but missing from API,https://mininghub.com/company/pluto-ventures-inc/4839,URL exists but company not found in API response
3650,Company,In URL file but missing from API,https://mininghub.com/company/minconsult-services-ltd/3650,URL exists but company not found in API response
5408,Company,In URL file but missing from API,https://mininghub.com/company/bisp-exploration-inc/5408,URL exists but company not found in API response
1989,Company,In URL file but missing from API,https://mininghub.com/company/juneau-mining-ltd/1989,URL exists but company not found in API response
5414,Company,In URL file but missing from API,https://mininghub.com/company/warrior-coal-llc/5414,URL exists but company not found in API response
2715,Company,In URL file but missing from API,https://mininghub.com/company/independence-group-igo/2715,URL exists but company not found in API response
2377,Company,In URL file but missing from API,https://mininghub.com/company/viking-gold/2377,URL exists but company not found in API response
4266,Company,In URL file but missing from API,https://mininghub.com/company/pinnacle-minerals-limited/4266,URL exists but company not found in API response
388,Company,In URL file but missing from API,https://mininghub.com/company/magma-silver-corp/388,URL exists but company not found in API response
2611,Company,In URL file but missing from API,https://mininghub.com/company/skycap-investment-holdings-inc/2611,URL exists but company not found in API response
4141,Company,In URL file but missing from API,https://mininghub.com/company/leo-lithium-limited/4141,URL exists but company not found in API response
5086,Company,In URL file but missing from API,https://mininghub.com/company/canadian-energy-metals-corp/5086,URL exists but company not found in API response
3424,Company,In URL file but missing from API,https://mininghub.com/company/lumira-energy-ltd/3424,URL exists but company not found in API response
3022,Company,In URL file but missing from API,https://mininghub.com/company/n1-industrial-inc/3022,URL exists but company not found in API response
5429,Company,In URL file but missing from API,https://mininghub.com/company/pmp-consulting/5429,URL exists but company not found in API response
2290,Company,In URL file but missing from API,https://mininghub.com/company/sprott-resource-streaming-and-royalty-corp/2290,URL exists but company not found in API response
2659,Company,In URL file but missing from API,https://mininghub.com/company/bacanora-lithium/2659,URL exists but company not found in API response
2790,Company,In URL file but missing from API,https://mininghub.com/company/blue-heron-environmental/2790,URL exists but company not found in API response
3099,Company,In URL file but missing from API,https://mininghub.com/company/safesight-exploration/3099,URL exists but company not found in API response
3675,Company,In URL file but missing from API,https://mininghub.com/company/westend-corporate/3675,URL exists but company not found in API response
3211,Company,In URL file but missing from API,https://mininghub.com/company/konaleen-drilling-ltd/3211,URL exists but company not found in API response
3153,Company,In URL file but missing from API,https://mininghub.com/company/terraquest/3153,URL exists but company not found in API response
5314,Company,In URL file but missing from API,https://mininghub.com/company/blue-jay-gold-corp/5314,URL exists but company not found in API response
2691,Company,In URL file but missing from API,https://mininghub.com/company/la-cuesta-international-inc/2691,URL exists but company not found in API response
926,Company,In URL file but missing from API,https://mininghub.com/company/big-rig-resources-ltd/926,URL exists but company not found in API response
4456,Company,In URL file but missing from API,https://mininghub.com/company/royal-helium-ltd/4456,URL exists but company not found in API response
4945,Company,In URL file but missing from API,https://mininghub.com/company/aeramentum-resources-ltd/4945,URL exists but company not found in API response
4571,Company,In URL file but missing from API,https://mininghub.com/company/haoma-mining-nl/4571,URL exists but company not found in API response
333,Company,In URL file but missing from API,https://mininghub.com/company/ivy-minerals-inc/333,URL exists but company not found in API response
4361,Company,In URL file but missing from API,https://mininghub.com/company/syrah-resources-limited/4361,URL exists but company not found in API response
2519,Company,In URL file but missing from API,https://mininghub.com/company/earth-development-company/2519,URL exists but company not found in API response
4673,Company,In URL file but missing from API,https://mininghub.com/company/siguiri-gold-corp/4673,URL exists but company not found in API response
2952,Company,In URL file but missing from API,https://mininghub.com/company/keepers-of-the-circle/2952,URL exists but company not found in API response
1388,Company,In URL file but missing from API,https://mininghub.com/company/greenhawk-resources-inc/1388,URL exists but company not found in API response
1947,Company,In URL file but missing from API,https://mininghub.com/company/hoshi-resource-corp/1947,URL exists but company not found in API response
2393,Company,In URL file but missing from API,https://mininghub.com/company/starlo-ventures-ltd/2393,URL exists but company not found in API response
3892,Company,In URL file but missing from API,https://mininghub.com/company/bluescope-steel-limited/3892,URL exists but company not found in API response
3635,Company,In URL file but missing from API,https://mininghub.com/company/applied-graphite-technologies-corp/3635,URL exists but company not found in API response
1624,Company,In URL file but missing from API,https://mininghub.com/company/pangolin-diamonds-corp/1624,URL exists but company not found in API response
2970,Company,In URL file but missing from API,https://mininghub.com/company/lantern/2970,URL exists but company not found in API response
2156,Company,In URL file but missing from API,https://mininghub.com/company/arturo-bobadilla-/2156,URL exists but company not found in API response
4389,Company,In URL file but missing from API,https://mininghub.com/company/trek-metals-limited/4389,URL exists but company not found in API response
4810,Company,In URL file but missing from API,https://mininghub.com/company/ravenswood-gold/4810,URL exists but company not found in API response
3025,Company,In URL file but missing from API,https://mininghub.com/company/natural-history-museum/3025,URL exists but company not found in API response
3547,Company,In URL file but missing from API,https://mininghub.com/company/alx-exploration-services/3547,URL exists but company not found in API response
3156,Company,In URL file but missing from API,https://mininghub.com/company/the-claim-group-inc/3156,URL exists but company not found in API response
3088,Company,In URL file but missing from API,https://mininghub.com/company/rj-concrete--construction/3088,URL exists but company not found in API response
5128,Company,In URL file but missing from API,https://mininghub.com/company/f4-uranium-corp/5128,URL exists but company not found in API response
4573,Company,In URL file but missing from API,https://mininghub.com/company/far-east-gold-limited/4573,URL exists but company not found in API response
1816,Company,In URL file but missing from API,https://mininghub.com/company/twyford-ventures-inc/1816,URL exists but company not found in API response
5394,Company,In URL file but missing from API,https://mininghub.com/company/tumad-madencilik-sanayi-ve-ticaret-as/5394,URL exists but company not found in API response
5549,Company,In URL file but missing from API,https://mininghub.com/company/kumba-iron-ore-ltd/5549,URL exists but company not found in API response
2525,Company,In URL file but missing from API,https://mininghub.com/company/vrify-technology-inc/2525,URL exists but company not found in API response
2449,Company,In URL file but missing from API,https://mininghub.com/company/wildwood-exploration-inc/2449,URL exists but company not found in API response
2980,Company,In URL file but missing from API,https://mininghub.com/company/major-drilling/2980,URL exists but company not found in API response
2999,Company,In URL file but missing from API,https://mininghub.com/company/metso-outotec/2999,URL exists but company not found in API response
2602,Company,In URL file but missing from API,https://mininghub.com/company/londo-nickel-limited/2602,URL exists but company not found in API response
4719,Company,In URL file but missing from API,https://mininghub.com/company/mongolian-copper-prospecting-group-llc/4719,URL exists but company not found in API response
2166,Company,In URL file but missing from API,https://mininghub.com/company/nevadoco/2166,URL exists but company not found in API response
4425,Company,In URL file but missing from API,https://mininghub.com/company/weststar-industrial-limited/4425,URL exists but company not found in API response
5093,Company,In URL file but missing from API,https://mininghub.com/company/rb/5093,URL exists but company not found in API response
2785,Company,In URL file but missing from API,https://mininghub.com/company/bba-consultants/2785,URL exists but company not found in API response
5118,Company,In URL file but missing from API,https://mininghub.com/company/renewable-mining-solutions-pty-ltd/5118,URL exists but company not found in API response
3297,Company,In URL file but missing from API,https://mininghub.com/company/global-advanced-metals-wodgina-pty-ltd/3297,URL exists but company not found in API response
3603,Company,In URL file but missing from API,https://mininghub.com/company/globetrotters-resource-group-inc/3603,URL exists but company not found in API response
4569,Company,In URL file but missing from API,https://mininghub.com/company/golkor-limited/4569,URL exists but company not found in API response
1531,Company,In URL file but missing from API,https://mininghub.com/company/millenmin-ventures-inc/1531,URL exists but company not found in API response
2314,Company,In URL file but missing from API,https://mininghub.com/company/scandinavian-resource-holdings-pty-ltd/2314,URL exists but company not found in API response
5689,Company,In URL file but missing from API,https://mininghub.com/company/1367881-bc-ltd/5689,URL exists but company not found in API response
3911,Company,In URL file but missing from API,https://mininghub.com/company/cann-global-limited/3911,URL exists but company not found in API response
5055,Company,In URL file but missing from API,https://mininghub.com/company/rw-gold-rwgold-ca/5055,URL exists but company not found in API response
1814,Company,In URL file but missing from API,https://mininghub.com/company/turquoise-hill-resources-ltd/1814,URL exists but company not found in API response
5400,Company,In URL file but missing from API,https://mininghub.com/company/paulson-advisers-llc/5400,URL exists but company not found in API response
4534,Company,In URL file but missing from API,https://mininghub.com/company/versamet-royalties-corporation/4534,URL exists but company not found in API response
4284,Company,In URL file but missing from API,https://mininghub.com/company/quantum-graphite-limited/4284,URL exists but company not found in API response
2043,Company,In URL file but missing from API,https://mininghub.com/company/odyssey-gold-ltd/2043,URL exists but company not found in API response
5674,Company,In URL file but missing from API,https://mininghub.com/company/parkway-corporate-ltd/5674,URL exists but company not found in API response
2675,Company,In URL file but missing from API,https://mininghub.com/company/contour-exploration-services-ltd/2675,URL exists but company not found in API response
5396,Company,In URL file but missing from API,https://mininghub.com/company/romaine-river-titanium-inc/5396,URL exists but company not found in API response
5317,Company,In URL file but missing from API,https://mininghub.com/company/alpha-copper-corp/5317,URL exists but company not found in API response
5354,Company,In URL file but missing from API,https://mininghub.com/company/vinland-lithium-inc/5354,URL exists but company not found in API response
3048,Company,In URL file but missing from API,https://mininghub.com/company/omega-laboratories/3048,URL exists but company not found in API response
4162,Company,In URL file but missing from API,https://mininghub.com/company/magontec-limited/4162,URL exists but company not found in API response
3775,Company,In URL file but missing from API,https://mininghub.com/company/forged-drilling-company-ltd/3775,URL exists but company not found in API response
191,Company,In URL file but missing from API,https://mininghub.com/company/bartow-resource-inc/191,URL exists but company not found in API response
2806,Company,In URL file but missing from API,https://mininghub.com/company/canyon-equipment/2806,URL exists but company not found in API response
2835,Company,In URL file but missing from API,https://mininghub.com/company/crone-geophysics--exploration-ltd/2835,URL exists but company not found in API response
2397,Company,In URL file but missing from API,https://mininghub.com/company/totec-resources-ltd/2397,URL exists but company not found in API response
3784,Company,In URL file but missing from API,https://mininghub.com/company/american-drilling-corporation-llc/3784,URL exists but company not found in API response
2690,Company,In URL file but missing from API,https://mininghub.com/company/anthem-resources-inc/2690,URL exists but company not found in API response
4087,Company,In URL file but missing from API,https://mininghub.com/company/hillgrove-resources-limited/4087,URL exists but company not found in API response
4610,Company,In URL file but missing from API,https://mininghub.com/company/socit-bleida-mineral-ressources-sarl/4610,URL exists but company not found in API response
2771,Company,In URL file but missing from API,https://mininghub.com/company/athabasca-catering-limited-partnership/2771,URL exists but company not found in API response
4795,Company,In URL file but missing from API,https://mininghub.com/company/ortizmacaluzzo-abogados/4795,URL exists but company not found in API response
2895,Company,In URL file but missing from API,https://mininghub.com/company/foundex-explorations-ltd/2895,URL exists but company not found in API response
3174,Company,In URL file but missing from API,https://mininghub.com/company/veolia-water/3174,URL exists but company not found in API response
3974,Company,In URL file but missing from API,https://mininghub.com/company/dgr-global-limited/3974,URL exists but company not found in API response
4684,Company,In URL file but missing from API,https://mininghub.com/company/beetaloo-energy-australia-limited/4684,URL exists but company not found in API response
5155,Company,In URL file but missing from API,https://mininghub.com/company/armstrong-mining-corp/5155,URL exists but company not found in API response
3769,Company,In URL file but missing from API,https://mininghub.com/company/wanguo-international-mining-group-limited/3769,URL exists but company not found in API response
4602,Company,In URL file but missing from API,https://mininghub.com/company/geoandina-minerals/4602,URL exists but company not found in API response
4793,Company,In URL file but missing from API,https://mininghub.com/company/capital-limited/4793,URL exists but company not found in API response
5405,Company,In URL file but missing from API,https://mininghub.com/company/brazil-americas-investments--participation-minerao-ltda/5405,URL exists but company not found in API response
1389,Company,In URL file but missing from API,https://mininghub.com/company/grosvenor-resource-corporation/1389,URL exists but company not found in API response
4205,Company,In URL file but missing from API,https://mininghub.com/company/neometals-ltd/4205,URL exists but company not found in API response
2434,Company,In URL file but missing from API,https://mininghub.com/company/scm-minera-lumina-copper-chile/2434,URL exists but company not found in API response
5632,Company,In URL file but missing from API,https://mininghub.com/company/al-tasnim-infrastructure-llc/5632,URL exists but company not found in API response
4428,Company,In URL file but missing from API,https://mininghub.com/company/white-rock-minerals-limited/4428,URL exists but company not found in API response
2316,Company,In URL file but missing from API,https://mininghub.com/company/qb-drilling/2316,URL exists but company not found in API response
2545,Company,In URL file but missing from API,https://mininghub.com/company/les-ressources-tectonic-inc/2545,URL exists but company not found in API response
2189,Company,In URL file but missing from API,https://mininghub.com/company/japan-oil-gas-and-metals-national-corporation/2189,URL exists but company not found in API response
2518,Company,In URL file but missing from API,https://mininghub.com/company/compaia-minera-de-atocha-sa-de-cv/2518,URL exists but company not found in API response
2960,Company,In URL file but missing from API,https://mininghub.com/company/komplete-modular-solutions/2960,URL exists but company not found in API response
3651,Company,In URL file but missing from API,https://mininghub.com/company/empresa-minera-inti-raymi-sa/3651,URL exists but company not found in API response
3157,Company,In URL file but missing from API,https://mininghub.com/company/the-miller-group/3157,URL exists but company not found in API response
1461,Company,In URL file but missing from API,https://mininghub.com/company/la-imperial-resources-inc/1461,URL exists but company not found in API response
2698,Company,In URL file but missing from API,https://mininghub.com/company/mayfair-acquisition-corp/2698,URL exists but company not found in API response
5298,Company,In URL file but missing from API,https://mininghub.com/company/regenx-tech-corp/5298,URL exists but company not found in API response
1065,Company,In URL file but missing from API,https://mininghub.com/company/alturas-minerals-corp/1065,URL exists but company not found in API response
4540,Company,In URL file but missing from API,https://mininghub.com/company/semm-geoservices-inc/4540,URL exists but company not found in API response
5511,Company,In URL file but missing from API,https://mininghub.com/company/selkirk-first-nation/5511,URL exists but company not found in API response
5163,Company,In URL file but missing from API,https://mininghub.com/company/woodland-equipment/5163,URL exists but company not found in API response
3348,Company,In URL file but missing from API,https://mininghub.com/company/tibet-huayu-mining-co-limited/3348,URL exists but company not found in API response
5377,Company,In URL file but missing from API,https://mininghub.com/company/sumitomo-metal-mining-arizona-inc-/5377,URL exists but company not found in API response
5251,Company,In URL file but missing from API,https://mininghub.com/company/alamako-corporation-international/5251,URL exists but company not found in API response
2994,Company,In URL file but missing from API,https://mininghub.com/company/measur/2994,URL exists but company not found in API response
4618,Company,In URL file but missing from API,https://mininghub.com/company/mineria-activa/4618,URL exists but company not found in API response
1424,Company,In URL file but missing from API,https://mininghub.com/company/international-iconic-gold-exploration-corp/1424,URL exists but company not found in API response
1193,Company,In URL file but missing from API,https://mininghub.com/company/carson-river-ventures-corp/1193,URL exists but company not found in API response
4671,Company,In URL file but missing from API,https://mininghub.com/company/xtract-lithium-corp/4671,URL exists but company not found in API response
4180,Company,In URL file but missing from API,https://mininghub.com/company/metallica-minerals-limited/4180,URL exists but company not found in API response
2464,Company,In URL file but missing from API,https://mininghub.com/company/chris-and-jeanne-jennings/2464,URL exists but company not found in API response
1561,Company,In URL file but missing from API,https://mininghub.com/company/neo-lithium-corp/1561,URL exists but company not found in API response
4241,Company,In URL file but missing from API,https://mininghub.com/company/orion-metals-limited/4241,URL exists but company not found in API response
4774,Company,In URL file but missing from API,https://mininghub.com/company/802213-alberta-ltd/4774,URL exists but company not found in API response
2800,Company,In URL file but missing from API,https://mininghub.com/company/camfil-air-pollution-control/2800,URL exists but company not found in API response
1235,Company,In URL file but missing from API,https://mininghub.com/company/velox-energy-materials-inc/1235,URL exists but company not found in API response
2334,Company,In URL file but missing from API,https://mininghub.com/company/atlas-salt-inc/2334,URL exists but company not found in API response
4501,Company,In URL file but missing from API,https://mininghub.com/company/tronic-metals/4501,URL exists but company not found in API response
4884,Company,In URL file but missing from API,https://mininghub.com/company/amador-mining-llc/4884,URL exists but company not found in API response
3279,Company,In URL file but missing from API,https://mininghub.com/company/sibelco/3279,URL exists but company not found in API response
4950,Company,In URL file but missing from API,https://mininghub.com/company/bit-mascot/4950,URL exists but company not found in API response
1435,Company,In URL file but missing from API,https://mininghub.com/company/jzr-gold-inc/1435,URL exists but company not found in API response
5027,Company,In URL file but missing from API,https://mininghub.com/company/tuvera-exploration-inc/5027,URL exists but company not found in API response
2190,Company,In URL file but missing from API,https://mininghub.com/company/schlumberger/2190,URL exists but company not found in API response
3533,Company,In URL file but missing from API,https://mininghub.com/company/utah-minerals-llc/3533,URL exists but company not found in API response
5012,Company,In URL file but missing from API,https://mininghub.com/company/743584-ontario-inc/5012,URL exists but company not found in API response
3144,Company,In URL file but missing from API,https://mininghub.com/company/superior-strategies-incwarrior-supplies/3144,URL exists but company not found in API response
2516,Company,In URL file but missing from API,https://mininghub.com/company/hilo-mining-limited/2516,URL exists but company not found in API response
3611,Company,In URL file but missing from API,https://mininghub.com/company/tilava-mining-corporation/3611,URL exists but company not found in API response
5692,Company,In URL file but missing from API,https://mininghub.com/company/minex-consulting/5692,URL exists but company not found in API response
3820,Company,In URL file but missing from API,https://mininghub.com/company/mclaren-minerals-limited/3820,URL exists but company not found in API response
4716,Company,In URL file but missing from API,https://mininghub.com/company/stonehorse-energy/4716,URL exists but company not found in API response
5344,Company,In URL file but missing from API,https://mininghub.com/company/chorab-minerals-pty-ltd/5344,URL exists but company not found in API response
2333,Company,In URL file but missing from API,https://mininghub.com/company/last-resort-resources-ltd/2333,URL exists but company not found in API response
4910,Company,In URL file but missing from API,https://mininghub.com/company/94901626-quebec-inc/4910,URL exists but company not found in API response
4701,Company,In URL file but missing from API,https://mininghub.com/company/heathgate-resources-pty-ltd/4701,URL exists but company not found in API response
4710,Company,In URL file but missing from API,https://mininghub.com/company/iberian-critical-minerals-pty-ltd/4710,URL exists but company not found in API response
5029,Company,In URL file but missing from API,https://mininghub.com/company/siyata-mobile-inc/5029,URL exists but company not found in API response
5392,Company,In URL file but missing from API,https://mininghub.com/company/queensberry-mining-and-development-corp/5392,URL exists but company not found in API response
2702,Company,In URL file but missing from API,https://mininghub.com/company/halo-resources-ltd-/2702,URL exists but company not found in API response
5062,Company,In URL file but missing from API,https://mininghub.com/company/upside-gold-corp/5062,URL exists but company not found in API response
5172,Company,In URL file but missing from API,https://mininghub.com/company/cobra-resources-limited/5172,URL exists but company not found in API response
1214,Company,In URL file but missing from API,https://mininghub.com/company/china-natural-resources-inc/1214,URL exists but company not found in API response
3304,Company,In URL file but missing from API,https://mininghub.com/company/hawkmoon-resources-corp/3304,URL exists but company not found in API response
5450,Company,In URL file but missing from API,https://mininghub.com/company/eritrean-national-mining-corporation/5450,URL exists but company not found in API response
466,Company,In URL file but missing from API,https://mininghub.com/company/mercury-nevada-exploration-inc/466,URL exists but company not found in API response
1534,Company,In URL file but missing from API,https://mininghub.com/company/minco-capital-corp/1534,URL exists but company not found in API response
4568,Company,In URL file but missing from API,https://mininghub.com/company/philsaga-mining-corporation/4568,URL exists but company not found in API response
3414,Company,In URL file but missing from API,https://mininghub.com/company/fission-30-corp/3414,URL exists but company not found in API response
2220,Company,In URL file but missing from API,https://mininghub.com/company/icl-group-ltd/2220,URL exists but company not found in API response
2424,Company,In URL file but missing from API,https://mininghub.com/company/peak-exploration/2424,URL exists but company not found in API response
2801,Company,In URL file but missing from API,https://mininghub.com/company/camptek/2801,URL exists but company not found in API response
4078,Company,In URL file but missing from API,https://mininghub.com/company/hastings-technology-metals-ltd/4078,URL exists but company not found in API response
2912,Company,In URL file but missing from API,https://mininghub.com/company/geotech-drilling-group-of-companies/2912,URL exists but company not found in API response
4722,Company,In URL file but missing from API,https://mininghub.com/company/sojitz-alumina-pty-ltd/4722,URL exists but company not found in API response
3389,Company,In URL file but missing from API,https://mininghub.com/company/holder-resources-inc/3389,URL exists but company not found in API response
1164,Company,In URL file but missing from API,https://mininghub.com/company/boundary-gold-and-copper-mining-ltd/1164,URL exists but company not found in API response
3316,Company,In URL file but missing from API,https://mininghub.com/company/bureau-veritas/3316,URL exists but company not found in API response
5157,Company,In URL file but missing from API,https://mininghub.com/company/1154308-bc-ltd/5157,URL exists but company not found in API response
2038,Company,In URL file but missing from API,https://mininghub.com/company/windfall-geotek/2038,URL exists but company not found in API response
4890,Company,In URL file but missing from API,https://mininghub.com/company/pt-multi-makmur/4890,URL exists but company not found in API response
3181,Company,In URL file but missing from API,https://mininghub.com/company/west-end-radiators/3181,URL exists but company not found in API response
2246,Company,In URL file but missing from API,https://mininghub.com/company/boliden-group/2246,URL exists but company not found in API response
2769,Company,In URL file but missing from API,https://mininghub.com/company/arethuse-geology/2769,URL exists but company not found in API response
4756,Company,In URL file but missing from API,https://mininghub.com/company/golden-camel-mining-pty-ltd/4756,URL exists but company not found in API response
5290,Company,In URL file but missing from API,https://mininghub.com/company/g4-metals-pty-ltd/5290,URL exists but company not found in API response
4794,Company,In URL file but missing from API,https://mininghub.com/company/civeo-canada-limited-partnership/4794,URL exists but company not found in API response
2626,Company,In URL file but missing from API,https://mininghub.com/company/celerity-mineral-corporation/2626,URL exists but company not found in API response
3175,Company,In URL file but missing from API,https://mininghub.com/company/verisk-maplecroft/3175,URL exists but company not found in API response
4862,Company,In URL file but missing from API,https://mininghub.com/company/iberian-copper-pty-ltd/4862,URL exists but company not found in API response
4585,Company,In URL file but missing from API,https://mininghub.com/company/ame/4585,URL exists but company not found in API response
3345,Company,In URL file but missing from API,https://mininghub.com/company/asesorias-y-inversiones-jva-ltda/3345,URL exists but company not found in API response
3257,Company,In URL file but missing from API,https://mininghub.com/company/west-coast-gold-pty-ltd/3257,URL exists but company not found in API response
3719,Company,In URL file but missing from API,https://mininghub.com/company/paragon-geochemical-laboratory/3719,URL exists but company not found in API response
2858,Company,In URL file but missing from API,https://mininghub.com/company/dynamik/2858,URL exists but company not found in API response
4588,Company,In URL file but missing from API,https://mininghub.com/company/china-national-nuclear-corporation/4588,URL exists but company not found in API response
105,Company,In URL file but missing from API,https://mininghub.com/company/rottenstone-gold-inc/105,URL exists but company not found in API response
1363,Company,In URL file but missing from API,https://mininghub.com/company/golden-spike-resources-corp/1363,URL exists but company not found in API response
3789,Company,In URL file but missing from API,https://mininghub.com/company/mistissini-drilling-inc/3789,URL exists but company not found in API response
2080,Company,In URL file but missing from API,https://mininghub.com/company/cypress-hills-resources-corp/2080,URL exists but company not found in API response
5194,Company,In URL file but missing from API,https://mininghub.com/company/signature-gold-pty-ltd/5194,URL exists but company not found in API response
5415,Company,In URL file but missing from API,https://mininghub.com/company/mettiki-coal-wv-llc/5415,URL exists but company not found in API response
2652,Company,In URL file but missing from API,https://mininghub.com/company/akmetal-as/2652,URL exists but company not found in API response
3105,Company,In URL file but missing from API,https://mininghub.com/company/sciaps/3105,URL exists but company not found in API response
3188,Company,In URL file but missing from API,https://mininghub.com/company/wyssen-avalanche-control/3188,URL exists but company not found in API response
2584,Company,In URL file but missing from API,https://mininghub.com/company/canadian-gold-miner-corp/2584,URL exists but company not found in API response
5669,Company,In URL file but missing from API,https://mininghub.com/company/yunnan-phosphate-haikou-co-ltd/5669,URL exists but company not found in API response
3404,Company,In URL file but missing from API,https://mininghub.com/company/ecograf-limited/3404,URL exists but company not found in API response
3009,Company,In URL file but missing from API,https://mininghub.com/company/minespec-resources/3009,URL exists but company not found in API response
3244,Company,In URL file but missing from API,https://mininghub.com/company/core-drilling-corp/3244,URL exists but company not found in API response
2281,Company,In URL file but missing from API,https://mininghub.com/company/griftco-corporation/2281,URL exists but company not found in API response
4696,Company,In URL file but missing from API,https://mininghub.com/company/brs-resources-ltd/4696,URL exists but company not found in API response
2131,Company,In URL file but missing from API,https://mininghub.com/company/minera-golden-hill-srl/2131,URL exists but company not found in API response
5700,Company,In URL file but missing from API,https://mininghub.com/company/mustofa/5700,URL exists but company not found in API response
1594,Company,In URL file but missing from API,https://mininghub.com/company/nova-royalty-corp/1594,URL exists but company not found in API response
3768,Company,In URL file but missing from API,https://mininghub.com/company/vytas-resources-limited/3768,URL exists but company not found in API response
666,Company,In URL file but missing from API,https://mininghub.com/company/good-mining-exploration-inc/666,URL exists but company not found in API response
2761,Company,In URL file but missing from API,https://mininghub.com/company/alliance-corporation/2761,URL exists but company not found in API response
2560,Company,In URL file but missing from API,https://mininghub.com/company/black-pine-resources/2560,URL exists but company not found in API response
3703,Company,In URL file but missing from API,https://mininghub.com/company/full-metal-drilling-inc/3703,URL exists but company not found in API response
4617,Company,In URL file but missing from API,https://mininghub.com/company/formin-sa/4617,URL exists but company not found in API response
5360,Company,In URL file but missing from API,https://mininghub.com/company/zambezi-mint-investment-limited/5360,URL exists but company not found in API response
2788,Company,In URL file but missing from API,https://mininghub.com/company/bgc-engineering/2788,URL exists but company not found in API response
4938,Company,In URL file but missing from API,https://mininghub.com/company/government-of-madagascar/4938,URL exists but company not found in API response
4403,Company,In URL file but missing from API,https://mininghub.com/company/vertex-minerals-limited/4403,URL exists but company not found in API response
1636,Company,In URL file but missing from API,https://mininghub.com/company/revolve-renewable-power-corp/1636,URL exists but company not found in API response
3177,Company,In URL file but missing from API,https://mininghub.com/company/wabi-iron-and-steel/3177,URL exists but company not found in API response
